collision_id,type,species,threshold_eV,energy_eV,cross_section_m2
C1,ELASTIC,Ar,1.36e-05,0.0,7.05e-20
C1,ELASTIC,Ar,1.36e-05,0.0001,7.05e-20
C1,ELASTIC,Ar,1.36e-05,0.0004,7.05e-20
C1,ELASTIC,Ar,1.36e-05,0.0009,7.05e-20
C1,ELASTIC,Ar,1.36e-05,0.0016,7.2e-20
C1,ELASTIC,Ar,1.36e-05,0.0025,7.3e-20
C1,ELASTIC,Ar,1.36e-05,0.0036,7.2e-20
C1,ELASTIC,Ar,1.36e-05,0.0049,7e-20
C1,ELASTIC,Ar,1.36e-05,0.0064,6.5e-20
C1,ELASTIC,Ar,1.36e-05,0.0081,6e-20
C1,ELASTIC,Ar,1.36e-05,0.0103,5e-20
C1,ELASTIC,Ar,1.36e-05,0.0144,3.9e-20
C1,ELASTIC,Ar,1.36e-05,0.0221,3.12e-20
C1,ELASTIC,Ar,1.36e-05,0.0324,2.44e-20
C1,ELASTIC,Ar,1.36e-05,0.04,2.05e-20
C1,ELASTIC,Ar,1.36e-05,0.0484,1.72e-20
C1,ELASTIC,Ar,1.36e-05,0.0651,1.23e-20
C1,ELASTIC,Ar,1.36e-05,0.0786,9.44e-21
C1,ELASTIC,Ar,1.36e-05,0.103,5.88e-21
C1,ELASTIC,Ar,1.36e-05,0.1156,4.56e-21
C1,ELASTIC,Ar,1.36e-05,0.15,2.33e-21
C1,ELASTIC,Ar,1.36e-05,0.2,1.01e-21
C1,ELASTIC,Ar,1.36e-05,0.25,9.1e-22
C1,ELASTIC,Ar,1.36e-05,0.3,1.51e-21
C1,ELASTIC,Ar,1.36e-05,0.35,2.43e-21
C1,ELASTIC,Ar,1.36e-05,0.42,3.54e-21
C1,ELASTIC,Ar,1.36e-05,0.5,5.04e-21
C1,ELASTIC,Ar,1.36e-05,0.6,6.96e-21
C1,ELASTIC,Ar,1.36e-05,0.7,8.78e-21
C1,ELASTIC,Ar,1.36e-05,0.85,1.13e-20
C1,ELASTIC,Ar,1.36e-05,1.0,1.37e-20
C1,ELASTIC,Ar,1.36e-05,1.1,1.51e-20
C1,ELASTIC,Ar,1.36e-05,1.2,1.66e-20
C1,ELASTIC,Ar,1.36e-05,1.3,1.79e-20
C1,ELASTIC,Ar,1.36e-05,1.4,1.92e-20
C1,ELASTIC,Ar,1.36e-05,1.5,2.05e-20
C1,ELASTIC,Ar,1.36e-05,1.6,2.19e-20
C1,ELASTIC,Ar,1.36e-05,1.7,2.33e-20
C1,ELASTIC,Ar,1.36e-05,1.8,2.45e-20
C1,ELASTIC,Ar,1.36e-05,1.9,2.58e-20
C1,ELASTIC,Ar,1.36e-05,2.0,2.7e-20
C1,ELASTIC,Ar,1.36e-05,2.2,2.99e-20
C1,ELASTIC,Ar,1.36e-05,2.6,3.58e-20
C1,ELASTIC,Ar,1.36e-05,2.8,3.89e-20
C1,ELASTIC,Ar,1.36e-05,3.0,4.2e-20
C1,ELASTIC,Ar,1.36e-05,3.3,4.65e-20
C1,ELASTIC,Ar,1.36e-05,3.6,5.1e-20
C1,ELASTIC,Ar,1.36e-05,4.0,5.8e-20
C1,ELASTIC,Ar,1.36e-05,4.5,6.5e-20
C1,ELASTIC,Ar,1.36e-05,4.9,7e-20
C1,ELASTIC,Ar,1.36e-05,5.2,7.5e-20
C1,ELASTIC,Ar,1.36e-05,5.6,8.1e-20
C1,ELASTIC,Ar,1.36e-05,6.4,9.2e-20
C1,ELASTIC,Ar,1.36e-05,8.0,1.17e-19
C1,ELASTIC,Ar,1.36e-05,10.0,1.38e-19
C1,ELASTIC,Ar,1.36e-05,14.0,1.4e-19
C1,ELASTIC,Ar,1.36e-05,18.0,1.15e-19
C1,ELASTIC,Ar,1.36e-05,20.0,1.04e-19
C1,ELASTIC,Ar,1.36e-05,25.0,7.5e-20
C1,ELASTIC,Ar,1.36e-05,35.0,4.6e-20
C1,ELASTIC,Ar,1.36e-05,40.0,3.8e-20
C1,ELASTIC,Ar,1.36e-05,42.0,3.5e-20
C1,ELASTIC,Ar,1.36e-05,50.0,2.7e-20
C1,ELASTIC,Ar,1.36e-05,56.0,2.2e-20
C1,ELASTIC,Ar,1.36e-05,75.0,1.35e-20
C1,ELASTIC,Ar,1.36e-05,100.0,8e-21
C1,ELASTIC,Ar,1.36e-05,150.0,4e-21
C2,EXCITATION,Ar,11.548,11.548,0.0
C2,EXCITATION,Ar,11.548,11.6,1.75e-23
C2,EXCITATION,Ar,11.548,11.7,4.96e-23
C2,EXCITATION,Ar,11.548,11.8,7.95e-23
C2,EXCITATION,Ar,11.548,11.9,1.07e-22
C2,EXCITATION,Ar,11.548,12.0,1.33e-22
C2,EXCITATION,Ar,11.548,12.1,1.58e-22
C2,EXCITATION,Ar,11.548,12.2,1.8e-22
C2,EXCITATION,Ar,11.548,12.3,2.01e-22
C2,EXCITATION,Ar,11.548,12.4,2.21e-22
C2,EXCITATION,Ar,11.548,12.5,2.39e-22
C2,EXCITATION,Ar,11.548,12.6,2.56e-22
C2,EXCITATION,Ar,11.548,12.7,2.71e-22
C2,EXCITATION,Ar,11.548,12.8,2.86e-22
C2,EXCITATION,Ar,11.548,12.9,2.99e-22
C2,EXCITATION,Ar,11.548,13.0,3.11e-22
C2,EXCITATION,Ar,11.548,13.1,3.23e-22
C2,EXCITATION,Ar,11.548,13.2,3.33e-22
C2,EXCITATION,Ar,11.548,13.3,3.43e-22
C2,EXCITATION,Ar,11.548,13.4,3.52e-22
C2,EXCITATION,Ar,11.548,13.5,3.6e-22
C2,EXCITATION,Ar,11.548,13.6,3.68e-22
C2,EXCITATION,Ar,11.548,13.7,3.74e-22
C2,EXCITATION,Ar,11.548,13.8,3.81e-22
C2,EXCITATION,Ar,11.548,13.9,3.86e-22
C2,EXCITATION,Ar,11.548,14.0,3.91e-22
C2,EXCITATION,Ar,11.548,14.1,3.96e-22
C2,EXCITATION,Ar,11.548,14.2,4e-22
C2,EXCITATION,Ar,11.548,14.3,4.03e-22
C2,EXCITATION,Ar,11.548,14.4,4.06e-22
C2,EXCITATION,Ar,11.548,14.5,4.09e-22
C2,EXCITATION,Ar,11.548,14.6,4.12e-22
C2,EXCITATION,Ar,11.548,14.7,4.14e-22
C2,EXCITATION,Ar,11.548,14.8,4.15e-22
C2,EXCITATION,Ar,11.548,14.9,4.17e-22
C2,EXCITATION,Ar,11.548,15.0,4.18e-22
C2,EXCITATION,Ar,11.548,15.1,4.19e-22
C2,EXCITATION,Ar,11.548,15.2,4.19e-22
C2,EXCITATION,Ar,11.548,15.3,4.2e-22
C2,EXCITATION,Ar,11.548,15.4,4.2e-22
C2,EXCITATION,Ar,11.548,15.5,4.2e-22
C2,EXCITATION,Ar,11.548,15.6,4.19e-22
C2,EXCITATION,Ar,11.548,15.7,4.19e-22
C2,EXCITATION,Ar,11.548,15.8,4.18e-22
C2,EXCITATION,Ar,11.548,15.9,4.17e-22
C2,EXCITATION,Ar,11.548,16.0,4.16e-22
C2,EXCITATION,Ar,11.548,16.1,4.15e-22
C2,EXCITATION,Ar,11.548,16.2,4.14e-22
C2,EXCITATION,Ar,11.548,16.3,4.13e-22
C2,EXCITATION,Ar,11.548,16.4,4.11e-22
C2,EXCITATION,Ar,11.548,16.5,4.09e-22
C2,EXCITATION,Ar,11.548,16.6,4.08e-22
C2,EXCITATION,Ar,11.548,16.7,4.06e-22
C2,EXCITATION,Ar,11.548,16.8,4.04e-22
C2,EXCITATION,Ar,11.548,16.9,4.02e-22
C2,EXCITATION,Ar,11.548,17.0,4e-22
C2,EXCITATION,Ar,11.548,17.1,3.98e-22
C2,EXCITATION,Ar,11.548,17.2,3.96e-22
C2,EXCITATION,Ar,11.548,17.3,3.94e-22
C2,EXCITATION,Ar,11.548,17.4,3.91e-22
C2,EXCITATION,Ar,11.548,17.5,3.89e-22
C2,EXCITATION,Ar,11.548,17.6,3.87e-22
C2,EXCITATION,Ar,11.548,17.7,3.84e-22
C2,EXCITATION,Ar,11.548,17.8,3.82e-22
C2,EXCITATION,Ar,11.548,17.9,3.79e-22
C2,EXCITATION,Ar,11.548,18.0,3.77e-22
C2,EXCITATION,Ar,11.548,18.1,3.74e-22
C2,EXCITATION,Ar,11.548,18.2,3.72e-22
C2,EXCITATION,Ar,11.548,18.3,3.69e-22
C2,EXCITATION,Ar,11.548,18.4,3.66e-22
C2,EXCITATION,Ar,11.548,18.5,3.64e-22
C2,EXCITATION,Ar,11.548,18.6,3.61e-22
C2,EXCITATION,Ar,11.548,18.7,3.58e-22
C2,EXCITATION,Ar,11.548,18.8,3.56e-22
C2,EXCITATION,Ar,11.548,18.9,3.53e-22
C2,EXCITATION,Ar,11.548,19.0,3.5e-22
C2,EXCITATION,Ar,11.548,19.1,3.48e-22
C2,EXCITATION,Ar,11.548,19.2,3.45e-22
C2,EXCITATION,Ar,11.548,19.3,3.42e-22
C2,EXCITATION,Ar,11.548,19.4,3.4e-22
C2,EXCITATION,Ar,11.548,19.5,3.37e-22
C2,EXCITATION,Ar,11.548,19.6,3.34e-22
C2,EXCITATION,Ar,11.548,19.7,3.32e-22
C2,EXCITATION,Ar,11.548,19.8,3.29e-22
C2,EXCITATION,Ar,11.548,19.9,3.26e-22
C2,EXCITATION,Ar,11.548,21.0,2.98e-22
C2,EXCITATION,Ar,11.548,22.0,2.73e-22
C2,EXCITATION,Ar,11.548,23.0,2.51e-22
C2,EXCITATION,Ar,11.548,24.0,2.3e-22
C2,EXCITATION,Ar,11.548,25.0,2.11e-22
C2,EXCITATION,Ar,11.548,26.0,1.94e-22
C2,EXCITATION,Ar,11.548,27.0,1.78e-22
C2,EXCITATION,Ar,11.548,28.0,1.64e-22
C2,EXCITATION,Ar,11.548,29.0,1.51e-22
C2,EXCITATION,Ar,11.548,30.0,1.4e-22
C2,EXCITATION,Ar,11.548,31.0,1.29e-22
C2,EXCITATION,Ar,11.548,32.0,1.2e-22
C2,EXCITATION,Ar,11.548,33.0,1.11e-22
C2,EXCITATION,Ar,11.548,34.0,1.03e-22
C2,EXCITATION,Ar,11.548,35.0,9.58e-23
C2,EXCITATION,Ar,11.548,36.0,8.92e-23
C2,EXCITATION,Ar,11.548,37.0,8.32e-23
C2,EXCITATION,Ar,11.548,38.0,7.78e-23
C2,EXCITATION,Ar,11.548,39.0,7.27e-23
C2,EXCITATION,Ar,11.548,40.0,6.81e-23
C2,EXCITATION,Ar,11.548,41.0,6.39e-23
C2,EXCITATION,Ar,11.548,42.0,6e-23
C2,EXCITATION,Ar,11.548,43.0,5.64e-23
C2,EXCITATION,Ar,11.548,44.0,5.31e-23
C2,EXCITATION,Ar,11.548,45.0,5e-23
C2,EXCITATION,Ar,11.548,55.0,2.91e-23
C2,EXCITATION,Ar,11.548,60.0,2.29e-23
C2,EXCITATION,Ar,11.548,65.0,1.84e-23
C2,EXCITATION,Ar,11.548,70.0,1.49e-23
C2,EXCITATION,Ar,11.548,75.0,1.23e-23
C2,EXCITATION,Ar,11.548,80.0,1.02e-23
C2,EXCITATION,Ar,11.548,85.0,8.63e-24
C2,EXCITATION,Ar,11.548,90.0,7.33e-24
C2,EXCITATION,Ar,11.548,95.0,6.28e-24
C2,EXCITATION,Ar,11.548,100.0,5.43e-24
C3,EXCITATION,Ar,11.623,11.623,0.0
C3,EXCITATION,Ar,11.623,11.7,4.88e-24
C3,EXCITATION,Ar,11.623,11.8,1.14e-23
C3,EXCITATION,Ar,11.623,11.9,1.79e-23
C3,EXCITATION,Ar,11.623,12.0,2.44e-23
C3,EXCITATION,Ar,11.623,12.1,3.1e-23
C3,EXCITATION,Ar,11.623,12.2,3.75e-23
C3,EXCITATION,Ar,11.623,12.3,4.41e-23
C3,EXCITATION,Ar,11.623,12.4,5.07e-23
C3,EXCITATION,Ar,11.623,12.5,5.73e-23
C3,EXCITATION,Ar,11.623,12.6,6.38e-23
C3,EXCITATION,Ar,11.623,12.7,7.04e-23
C3,EXCITATION,Ar,11.623,12.8,7.7e-23
C3,EXCITATION,Ar,11.623,12.9,8.36e-23
C3,EXCITATION,Ar,11.623,13.0,9.01e-23
C3,EXCITATION,Ar,11.623,13.1,9.67e-23
C3,EXCITATION,Ar,11.623,13.2,1.03e-22
C3,EXCITATION,Ar,11.623,13.3,1.1e-22
C3,EXCITATION,Ar,11.623,13.4,1.16e-22
C3,EXCITATION,Ar,11.623,13.5,1.23e-22
C3,EXCITATION,Ar,11.623,13.6,1.29e-22
C3,EXCITATION,Ar,11.623,13.7,1.36e-22
C3,EXCITATION,Ar,11.623,13.8,1.42e-22
C3,EXCITATION,Ar,11.623,13.9,1.48e-22
C3,EXCITATION,Ar,11.623,14.0,1.55e-22
C3,EXCITATION,Ar,11.623,14.1,1.61e-22
C3,EXCITATION,Ar,11.623,14.2,1.67e-22
C3,EXCITATION,Ar,11.623,14.3,1.73e-22
C3,EXCITATION,Ar,11.623,14.4,1.8e-22
C3,EXCITATION,Ar,11.623,14.5,1.86e-22
C3,EXCITATION,Ar,11.623,14.6,1.92e-22
C3,EXCITATION,Ar,11.623,14.7,1.98e-22
C3,EXCITATION,Ar,11.623,14.8,2.04e-22
C3,EXCITATION,Ar,11.623,14.9,2.1e-22
C3,EXCITATION,Ar,11.623,15.0,2.16e-22
C3,EXCITATION,Ar,11.623,15.1,2.22e-22
C3,EXCITATION,Ar,11.623,15.2,2.28e-22
C3,EXCITATION,Ar,11.623,15.3,2.34e-22
C3,EXCITATION,Ar,11.623,15.4,2.4e-22
C3,EXCITATION,Ar,11.623,15.5,2.46e-22
C3,EXCITATION,Ar,11.623,15.6,2.51e-22
C3,EXCITATION,Ar,11.623,15.7,2.57e-22
C3,EXCITATION,Ar,11.623,15.8,2.63e-22
C3,EXCITATION,Ar,11.623,15.9,2.68e-22
C3,EXCITATION,Ar,11.623,16.0,2.74e-22
C3,EXCITATION,Ar,11.623,16.1,2.79e-22
C3,EXCITATION,Ar,11.623,16.2,2.85e-22
C3,EXCITATION,Ar,11.623,16.3,2.9e-22
C3,EXCITATION,Ar,11.623,16.4,2.96e-22
C3,EXCITATION,Ar,11.623,16.5,3.01e-22
C3,EXCITATION,Ar,11.623,16.6,3.06e-22
C3,EXCITATION,Ar,11.623,16.7,3.12e-22
C3,EXCITATION,Ar,11.623,16.8,3.17e-22
C3,EXCITATION,Ar,11.623,16.9,3.22e-22
C3,EXCITATION,Ar,11.623,17.0,3.27e-22
C3,EXCITATION,Ar,11.623,17.1,3.32e-22
C3,EXCITATION,Ar,11.623,17.2,3.37e-22
C3,EXCITATION,Ar,11.623,17.3,3.42e-22
C3,EXCITATION,Ar,11.623,17.4,3.47e-22
C3,EXCITATION,Ar,11.623,17.5,3.52e-22
C3,EXCITATION,Ar,11.623,17.6,3.57e-22
C3,EXCITATION,Ar,11.623,17.7,3.62e-22
C3,EXCITATION,Ar,11.623,17.8,3.66e-22
C3,EXCITATION,Ar,11.623,17.9,3.71e-22
C3,EXCITATION,Ar,11.623,18.0,3.76e-22
C3,EXCITATION,Ar,11.623,18.1,3.8e-22
C3,EXCITATION,Ar,11.623,18.2,3.85e-22
C3,EXCITATION,Ar,11.623,18.3,3.9e-22
C3,EXCITATION,Ar,11.623,18.4,3.94e-22
C3,EXCITATION,Ar,11.623,18.5,3.99e-22
C3,EXCITATION,Ar,11.623,18.6,4.03e-22
C3,EXCITATION,Ar,11.623,18.7,4.07e-22
C3,EXCITATION,Ar,11.623,18.8,4.12e-22
C3,EXCITATION,Ar,11.623,18.9,4.16e-22
C3,EXCITATION,Ar,11.623,19.0,4.2e-22
C3,EXCITATION,Ar,11.623,19.1,4.24e-22
C3,EXCITATION,Ar,11.623,19.2,4.29e-22
C3,EXCITATION,Ar,11.623,19.3,4.33e-22
C3,EXCITATION,Ar,11.623,19.4,4.37e-22
C3,EXCITATION,Ar,11.623,19.5,4.41e-22
C3,EXCITATION,Ar,11.623,19.6,4.45e-22
C3,EXCITATION,Ar,11.623,19.7,4.49e-22
C3,EXCITATION,Ar,11.623,19.8,4.53e-22
C3,EXCITATION,Ar,11.623,19.9,4.57e-22
C3,EXCITATION,Ar,11.623,21.0,4.97e-22
C3,EXCITATION,Ar,11.623,22.0,5.29e-22
C3,EXCITATION,Ar,11.623,23.0,5.59e-22
C3,EXCITATION,Ar,11.623,24.0,5.85e-22
C3,EXCITATION,Ar,11.623,25.0,6.09e-22
C3,EXCITATION,Ar,11.623,26.0,6.3e-22
C3,EXCITATION,Ar,11.623,27.0,6.49e-22
C3,EXCITATION,Ar,11.623,28.0,6.66e-22
C3,EXCITATION,Ar,11.623,29.0,6.81e-22
C3,EXCITATION,Ar,11.623,30.0,6.94e-22
C3,EXCITATION,Ar,11.623,31.0,7.06e-22
C3,EXCITATION,Ar,11.623,32.0,7.16e-22
C3,EXCITATION,Ar,11.623,33.0,7.26e-22
C3,EXCITATION,Ar,11.623,34.0,7.34e-22
C3,EXCITATION,Ar,11.623,35.0,7.41e-22
C3,EXCITATION,Ar,11.623,36.0,7.47e-22
C3,EXCITATION,Ar,11.623,37.0,7.53e-22
C3,EXCITATION,Ar,11.623,38.0,7.57e-22
C3,EXCITATION,Ar,11.623,39.0,7.61e-22
C3,EXCITATION,Ar,11.623,40.0,7.64e-22
C3,EXCITATION,Ar,11.623,41.0,7.67e-22
C3,EXCITATION,Ar,11.623,42.0,7.69e-22
C3,EXCITATION,Ar,11.623,43.0,7.71e-22
C3,EXCITATION,Ar,11.623,44.0,7.72e-22
C3,EXCITATION,Ar,11.623,45.0,7.73e-22
C3,EXCITATION,Ar,11.623,55.0,7.67e-22
C3,EXCITATION,Ar,11.623,60.0,7.58e-22
C3,EXCITATION,Ar,11.623,65.0,7.46e-22
C3,EXCITATION,Ar,11.623,70.0,7.33e-22
C3,EXCITATION,Ar,11.623,75.0,7.19e-22
C3,EXCITATION,Ar,11.623,80.0,7.05e-22
C3,EXCITATION,Ar,11.623,85.0,6.91e-22
C3,EXCITATION,Ar,11.623,90.0,6.77e-22
C3,EXCITATION,Ar,11.623,95.0,6.63e-22
C3,EXCITATION,Ar,11.623,100.0,6.5e-22
C4,EXCITATION,Ar,11.723,11.723,0.0
C4,EXCITATION,Ar,11.723,11.8,4.92e-24
C4,EXCITATION,Ar,11.723,11.9,1.1e-23
C4,EXCITATION,Ar,11.723,12.0,1.66e-23
C4,EXCITATION,Ar,11.723,12.1,2.19e-23
C4,EXCITATION,Ar,11.723,12.2,2.68e-23
C4,EXCITATION,Ar,11.723,12.3,3.14e-23
C4,EXCITATION,Ar,11.723,12.4,3.56e-23
C4,EXCITATION,Ar,11.723,12.5,3.96e-23
C4,EXCITATION,Ar,11.723,12.6,4.33e-23
C4,EXCITATION,Ar,11.723,12.7,4.67e-23
C4,EXCITATION,Ar,11.723,12.8,4.99e-23
C4,EXCITATION,Ar,11.723,12.9,5.29e-23
C4,EXCITATION,Ar,11.723,13.0,5.56e-23
C4,EXCITATION,Ar,11.723,13.1,5.82e-23
C4,EXCITATION,Ar,11.723,13.2,6.05e-23
C4,EXCITATION,Ar,11.723,13.3,6.27e-23
C4,EXCITATION,Ar,11.723,13.4,6.47e-23
C4,EXCITATION,Ar,11.723,13.5,6.66e-23
C4,EXCITATION,Ar,11.723,13.6,6.83e-23
C4,EXCITATION,Ar,11.723,13.7,6.99e-23
C4,EXCITATION,Ar,11.723,13.8,7.13e-23
C4,EXCITATION,Ar,11.723,13.9,7.26e-23
C4,EXCITATION,Ar,11.723,14.0,7.38e-23
C4,EXCITATION,Ar,11.723,14.1,7.49e-23
C4,EXCITATION,Ar,11.723,14.2,7.58e-23
C4,EXCITATION,Ar,11.723,14.3,7.67e-23
C4,EXCITATION,Ar,11.723,14.4,7.75e-23
C4,EXCITATION,Ar,11.723,14.5,7.82e-23
C4,EXCITATION,Ar,11.723,14.6,7.88e-23
C4,EXCITATION,Ar,11.723,14.7,7.94e-23
C4,EXCITATION,Ar,11.723,14.8,7.98e-23
C4,EXCITATION,Ar,11.723,14.9,8.02e-23
C4,EXCITATION,Ar,11.723,15.0,8.06e-23
C4,EXCITATION,Ar,11.723,15.1,8.09e-23
C4,EXCITATION,Ar,11.723,15.2,8.11e-23
C4,EXCITATION,Ar,11.723,15.3,8.13e-23
C4,EXCITATION,Ar,11.723,15.4,8.14e-23
C4,EXCITATION,Ar,11.723,15.5,8.15e-23
C4,EXCITATION,Ar,11.723,15.6,8.15e-23
C4,EXCITATION,Ar,11.723,15.7,8.15e-23
C4,EXCITATION,Ar,11.723,15.8,8.14e-23
C4,EXCITATION,Ar,11.723,15.9,8.14e-23
C4,EXCITATION,Ar,11.723,16.0,8.12e-23
C4,EXCITATION,Ar,11.723,16.1,8.11e-23
C4,EXCITATION,Ar,11.723,16.2,8.09e-23
C4,EXCITATION,Ar,11.723,16.3,8.07e-23
C4,EXCITATION,Ar,11.723,16.4,8.05e-23
C4,EXCITATION,Ar,11.723,16.5,8.02e-23
C4,EXCITATION,Ar,11.723,16.6,8e-23
C4,EXCITATION,Ar,11.723,16.7,7.97e-23
C4,EXCITATION,Ar,11.723,16.8,7.93e-23
C4,EXCITATION,Ar,11.723,16.9,7.9e-23
C4,EXCITATION,Ar,11.723,17.0,7.87e-23
C4,EXCITATION,Ar,11.723,17.1,7.83e-23
C4,EXCITATION,Ar,11.723,17.2,7.79e-23
C4,EXCITATION,Ar,11.723,17.3,7.75e-23
C4,EXCITATION,Ar,11.723,17.4,7.71e-23
C4,EXCITATION,Ar,11.723,17.5,7.67e-23
C4,EXCITATION,Ar,11.723,17.6,7.62e-23
C4,EXCITATION,Ar,11.723,17.7,7.58e-23
C4,EXCITATION,Ar,11.723,17.8,7.54e-23
C4,EXCITATION,Ar,11.723,17.9,7.49e-23
C4,EXCITATION,Ar,11.723,18.0,7.44e-23
C4,EXCITATION,Ar,11.723,18.1,7.4e-23
C4,EXCITATION,Ar,11.723,18.2,7.35e-23
C4,EXCITATION,Ar,11.723,18.3,7.3e-23
C4,EXCITATION,Ar,11.723,18.4,7.25e-23
C4,EXCITATION,Ar,11.723,18.5,7.2e-23
C4,EXCITATION,Ar,11.723,18.6,7.15e-23
C4,EXCITATION,Ar,11.723,18.7,7.1e-23
C4,EXCITATION,Ar,11.723,18.8,7.05e-23
C4,EXCITATION,Ar,11.723,18.9,7e-23
C4,EXCITATION,Ar,11.723,19.0,6.95e-23
C4,EXCITATION,Ar,11.723,19.1,6.9e-23
C4,EXCITATION,Ar,11.723,19.2,6.85e-23
C4,EXCITATION,Ar,11.723,19.3,6.8e-23
C4,EXCITATION,Ar,11.723,19.4,6.75e-23
C4,EXCITATION,Ar,11.723,19.5,6.7e-23
C4,EXCITATION,Ar,11.723,19.6,6.64e-23
C4,EXCITATION,Ar,11.723,19.7,6.59e-23
C4,EXCITATION,Ar,11.723,19.8,6.54e-23
C4,EXCITATION,Ar,11.723,19.9,6.49e-23
C4,EXCITATION,Ar,11.723,21.0,5.94e-23
C4,EXCITATION,Ar,11.723,22.0,5.46e-23
C4,EXCITATION,Ar,11.723,23.0,5.02e-23
C4,EXCITATION,Ar,11.723,24.0,4.61e-23
C4,EXCITATION,Ar,11.723,25.0,4.23e-23
C4,EXCITATION,Ar,11.723,26.0,3.89e-23
C4,EXCITATION,Ar,11.723,27.0,3.58e-23
C4,EXCITATION,Ar,11.723,28.0,3.3e-23
C4,EXCITATION,Ar,11.723,29.0,3.04e-23
C4,EXCITATION,Ar,11.723,30.0,2.81e-23
C4,EXCITATION,Ar,11.723,31.0,2.6e-23
C4,EXCITATION,Ar,11.723,32.0,2.41e-23
C4,EXCITATION,Ar,11.723,33.0,2.23e-23
C4,EXCITATION,Ar,11.723,34.0,2.08e-23
C4,EXCITATION,Ar,11.723,35.0,1.93e-23
C4,EXCITATION,Ar,11.723,36.0,1.8e-23
C4,EXCITATION,Ar,11.723,37.0,1.68e-23
C4,EXCITATION,Ar,11.723,38.0,1.57e-23
C4,EXCITATION,Ar,11.723,39.0,1.47e-23
C4,EXCITATION,Ar,11.723,40.0,1.38e-23
C4,EXCITATION,Ar,11.723,41.0,1.29e-23
C4,EXCITATION,Ar,11.723,42.0,1.21e-23
C4,EXCITATION,Ar,11.723,43.0,1.14e-23
C4,EXCITATION,Ar,11.723,44.0,1.07e-23
C4,EXCITATION,Ar,11.723,45.0,1.01e-23
C4,EXCITATION,Ar,11.723,55.0,5.89e-24
C4,EXCITATION,Ar,11.723,60.0,4.64e-24
C4,EXCITATION,Ar,11.723,65.0,3.72e-24
C4,EXCITATION,Ar,11.723,70.0,3.02e-24
C4,EXCITATION,Ar,11.723,75.0,2.49e-24
C4,EXCITATION,Ar,11.723,80.0,2.08e-24
C4,EXCITATION,Ar,11.723,85.0,1.75e-24
C4,EXCITATION,Ar,11.723,90.0,1.49e-24
C4,EXCITATION,Ar,11.723,95.0,1.27e-24
C4,EXCITATION,Ar,11.723,100.0,1.1e-24
C5,EXCITATION,Ar,11.827,11.827,0.0
C5,EXCITATION,Ar,11.827,11.9,1.47e-23
C5,EXCITATION,Ar,11.827,12.0,3.52e-23
C5,EXCITATION,Ar,11.827,12.1,5.57e-23
C5,EXCITATION,Ar,11.827,12.2,7.63e-23
C5,EXCITATION,Ar,11.827,12.3,9.68e-23
C5,EXCITATION,Ar,11.827,12.4,1.17e-22
C5,EXCITATION,Ar,11.827,12.5,1.38e-22
C5,EXCITATION,Ar,11.827,12.6,1.59e-22
C5,EXCITATION,Ar,11.827,12.7,1.79e-22
C5,EXCITATION,Ar,11.827,12.8,2e-22
C5,EXCITATION,Ar,11.827,12.9,2.21e-22
C5,EXCITATION,Ar,11.827,13.0,2.41e-22
C5,EXCITATION,Ar,11.827,13.1,2.62e-22
C5,EXCITATION,Ar,11.827,13.2,2.82e-22
C5,EXCITATION,Ar,11.827,13.3,3.03e-22
C5,EXCITATION,Ar,11.827,13.4,3.24e-22
C5,EXCITATION,Ar,11.827,13.5,3.44e-22
C5,EXCITATION,Ar,11.827,13.6,3.65e-22
C5,EXCITATION,Ar,11.827,13.7,3.86e-22
C5,EXCITATION,Ar,11.827,13.8,4.06e-22
C5,EXCITATION,Ar,11.827,13.9,4.27e-22
C5,EXCITATION,Ar,11.827,14.0,4.47e-22
C5,EXCITATION,Ar,11.827,14.1,4.68e-22
C5,EXCITATION,Ar,11.827,14.2,4.88e-22
C5,EXCITATION,Ar,11.827,14.3,5.08e-22
C5,EXCITATION,Ar,11.827,14.4,5.29e-22
C5,EXCITATION,Ar,11.827,14.5,5.49e-22
C5,EXCITATION,Ar,11.827,14.6,5.69e-22
C5,EXCITATION,Ar,11.827,14.7,5.89e-22
C5,EXCITATION,Ar,11.827,14.8,6.09e-22
C5,EXCITATION,Ar,11.827,14.9,6.29e-22
C5,EXCITATION,Ar,11.827,15.0,6.49e-22
C5,EXCITATION,Ar,11.827,15.1,6.69e-22
C5,EXCITATION,Ar,11.827,15.2,6.89e-22
C5,EXCITATION,Ar,11.827,15.3,7.09e-22
C5,EXCITATION,Ar,11.827,15.4,7.28e-22
C5,EXCITATION,Ar,11.827,15.5,7.48e-22
C5,EXCITATION,Ar,11.827,15.6,7.68e-22
C5,EXCITATION,Ar,11.827,15.7,7.87e-22
C5,EXCITATION,Ar,11.827,15.8,8.06e-22
C5,EXCITATION,Ar,11.827,15.9,8.25e-22
C5,EXCITATION,Ar,11.827,16.0,8.45e-22
C5,EXCITATION,Ar,11.827,16.1,8.64e-22
C5,EXCITATION,Ar,11.827,16.2,8.83e-22
C5,EXCITATION,Ar,11.827,16.3,9.01e-22
C5,EXCITATION,Ar,11.827,16.4,9.2e-22
C5,EXCITATION,Ar,11.827,16.5,9.39e-22
C5,EXCITATION,Ar,11.827,16.6,9.57e-22
C5,EXCITATION,Ar,11.827,16.7,9.76e-22
C5,EXCITATION,Ar,11.827,16.8,9.94e-22
